language,year,month,created_repos
"Ren'Py",2016,11,12
"Ren'Py",2016,12,31
"Ren'Py",2017,1,20
"Ren'Py",2017,2,17
"Ren'Py",2017,3,26
"Ren'Py",2017,4,8
"RenderScript",2013,8,1
"RenderScript",2014,6,1
"RenderScript",2014,7,1
"RenderScript",2014,8,1
"RenderScript",2015,1,1
"RenderScript",2015,2,2
"RenderScript",2015,3,1
"RenderScript",2015,4,11
"RenderScript",2015,5,6
"RenderScript",2015,6,2
"RenderScript",2015,7,4
"RenderScript",2015,8,1
"RenderScript",2015,9,2
"RenderScript",2015,10,2
"RenderScript",2016,1,1
"RenderScript",2016,6,2
"RenderScript",2016,8,2
"RenderScript",2016,9,2
"RenderScript",2016,10,2
"RenderScript",2016,11,5
"RenderScript",2016,12,7
"RenderScript",2017,1,2
"RenderScript",2017,2,2
"RenderScript",2017,3,2
"RenderScript",2017,4,5
"REXX",2016,9,1
"REXX",2016,10,3
"REXX",2016,11,1
"REXX",2016,12,6
"REXX",2017,1,2
"REXX",2017,2,2
"RobotFramework",2012,5,1
"RobotFramework",2012,10,1
"RobotFramework",2013,1,1
"RobotFramework",2013,4,1
"RobotFramework",2013,9,1
"RobotFramework",2014,1,2
"RobotFramework",2014,2,4
"RobotFramework",2014,3,2
"RobotFramework",2014,4,1
"RobotFramework",2014,5,3
"RobotFramework",2014,6,1
"RobotFramework",2014,7,1
"RobotFramework",2014,8,6
"RobotFramework",2014,9,3
"RobotFramework",2014,10,2
"RobotFramework",2014,11,1
"RobotFramework",2014,12,6
"RobotFramework",2015,1,6
"RobotFramework",2015,2,11
"RobotFramework",2015,3,2
"RobotFramework",2015,4,3
"RobotFramework",2015,5,11
"RobotFramework",2015,6,8
"RobotFramework",2015,7,5
"RobotFramework",2015,8,7
"RobotFramework",2015,9,10
"RobotFramework",2015,10,11
"RobotFramework",2015,11,22
"RobotFramework",2015,12,12
"RobotFramework",2016,1,24
"RobotFramework",2016,2,19
"RobotFramework",2016,3,19
"RobotFramework",2016,4,8
"RobotFramework",2016,5,15
"RobotFramework",2016,6,21
"RobotFramework",2016,7,40
"RobotFramework",2016,8,43
"RobotFramework",2016,9,19
"RobotFramework",2016,10,20
"RobotFramework",2016,11,25
"RobotFramework",2016,12,27
"RobotFramework",2017,1,25
"RobotFramework",2017,2,56
"RobotFramework",2017,3,28
"RobotFramework",2017,4,5
"Roff",2013,3,1
"Roff",2013,4,1
"Roff",2014,1,1
"Roff",2014,9,1
"Roff",2014,11,1
"Roff",2015,7,1
"Roff",2015,8,2
"Roff",2015,9,1
"Roff",2015,11,1
"Roff",2016,1,2
"Roff",2016,2,3
"Roff",2016,3,2
"Roff",2016,5,1
"Roff",2016,7,3
"Roff",2016,9,5
"Roff",2016,10,1
"Roff",2016,11,1
"Roff",2016,12,25
"Roff",2017,1,149
"Roff",2017,2,608
"Roff",2017,3,417
"Roff",2017,4,255
"Rouge",2010,2,1
"Rouge",2012,5,2
"Rouge",2013,7,1
"Rouge",2013,8,2
"Rouge",2013,9,1
"Rouge",2013,11,1
"Rouge",2014,3,7
"Rouge",2014,5,1
"Rouge",2015,7,1
"Rouge",2015,11,1
"Rouge",2015,12,1
"Rouge",2016,10,1
"Rouge",2016,12,1
"Rouge",2017,2,1
"Ruby",2007,10,3
"Ruby",2008,1,91
"Ruby",2008,2,242
"Ruby",2008,3,480
"Ruby",2008,4,894
"Ruby",2008,5,1088
"Ruby",2008,6,1290
"Ruby",2008,7,1224
"Ruby",2008,8,1270
"Ruby",2008,9,1348
"Ruby",2008,10,1509
"Ruby",2008,11,1680
"Ruby",2008,12,1960
"Ruby",2009,1,2299
"Ruby",2009,2,2589
"Ruby",2009,3,3052
"Ruby",2009,4,2683
"Ruby",2009,5,3032
"Ruby",2009,6,2912
"Ruby",2009,7,2902
"Ruby",2009,8,3003
"Ruby",2009,9,2968
"Ruby",2009,10,3378
"Ruby",2009,11,3250
"Ruby",2009,12,3243
"Ruby",2010,1,3729
"Ruby",2010,2,3726
"Ruby",2010,3,4300
"Ruby",2010,4,4301
"Ruby",2010,5,4202
"Ruby",2010,6,4532
"Ruby",2010,7,4886
"Ruby",2010,8,5206
"Ruby",2010,9,5912
"Ruby",2010,10,6712
"Ruby",2010,11,6828
"Ruby",2010,12,6653
"Ruby",2011,1,8016
"Ruby",2011,2,8699
"Ruby",2011,3,9528
"Ruby",2011,4,9528
"Ruby",2011,5,11256
"Ruby",2011,6,11213
"Ruby",2011,7,10805
"Ruby",2011,8,8990
"Ruby",2011,9,6550
"Ruby",2011,10,6658
"Ruby",2011,11,7364
"Ruby",2011,12,7568
"Ruby",2012,1,11332
"Ruby",2012,2,13148
"Ruby",2012,3,17193
"Ruby",2012,4,15458
"Ruby",2012,5,17494
"Ruby",2012,6,17463
"Ruby",2012,7,18709
"Ruby",2012,8,28983
"Ruby",2012,9,28863
"Ruby",2012,10,19974
"Ruby",2012,11,23652
"Ruby",2012,12,20193
"Ruby",2013,1,25388
"Ruby",2013,2,34212
"Ruby",2013,3,37560
"Ruby",2013,4,30177
"Ruby",2013,5,39801
"Ruby",2013,6,38881
"Ruby",2013,7,43756
"Ruby",2013,8,42722
"Ruby",2013,9,35866
"Ruby",2013,10,45542
"Ruby",2013,11,45357
"Ruby",2013,12,38897
"Ruby",2014,1,43921
"Ruby",2014,2,43235
"Ruby",2014,3,47464
"Ruby",2014,4,43388
"Ruby",2014,5,33981
"Ruby",2014,6,30561
"Ruby",2014,7,27726
"Ruby",2014,8,26322
"Ruby",2014,9,20777
"Ruby",2014,10,27887
"Ruby",2014,11,28425
"Ruby",2014,12,34528
"Ruby",2015,1,47287
"Ruby",2015,2,46769
"Ruby",2015,3,50562
"Ruby",2015,4,49650
"Ruby",2015,5,47202
"Ruby",2015,6,48620
"Ruby",2015,7,33707
"Ruby",2015,8,36974
"Ruby",2015,9,40456
"Ruby",2015,10,47184
"Ruby",2015,11,41946
"Ruby",2015,12,42455
"Ruby",2016,1,49343
"Ruby",2016,2,35893
"Ruby",2016,3,33644
"Ruby",2016,4,37366
"Ruby",2016,5,34966
"Ruby",2016,6,45193
"Ruby",2016,7,49955
"Ruby",2016,8,48542
"Ruby",2016,9,36922
"Ruby",2016,10,47347
"Ruby",2016,11,35113
"Ruby",2016,12,46166
"Ruby",2017,1,39394
"Ruby",2017,2,58745
"Ruby",2017,3,49111
"Ruby",2017,4,41233
"Rust",2009,1,2
"Rust",2009,3,1
"Rust",2009,6,1
"Rust",2009,9,1
"Rust",2009,10,2
"Rust",2009,11,1
"Rust",2010,2,1
"Rust",2010,4,1
"Rust",2010,5,1
"Rust",2010,6,4
"Rust",2010,7,7
"Rust",2010,8,1
"Rust",2010,9,2
"Rust",2010,10,1
"Rust",2010,12,3
"Rust",2011,1,2
"Rust",2011,2,3
"Rust",2011,3,7
"Rust",2011,4,5
"Rust",2011,5,8
"Rust",2011,6,13
"Rust",2011,7,17
"Rust",2011,8,19
"Rust",2011,9,11
"Rust",2011,10,15
"Rust",2011,11,36
"Rust",2011,12,36
"Rust",2012,1,76
"Rust",2012,2,40
"Rust",2012,3,41
"Rust",2012,4,37
"Rust",2012,5,22
"Rust",2012,6,37
"Rust",2012,7,63
"Rust",2012,8,56
"Rust",2012,9,57
"Rust",2012,10,97
"Rust",2012,11,67
"Rust",2012,12,70
"Rust",2013,1,81
"Rust",2013,2,95
"Rust",2013,3,91
"Rust",2013,4,185
"Rust",2013,5,218
"Rust",2013,6,145
"Rust",2013,7,178
"Rust",2013,8,268
"Rust",2013,9,254
"Rust",2013,10,297
"Rust",2013,11,234
"Rust",2013,12,273
"Rust",2014,1,479
"Rust",2014,2,318
"Rust",2014,3,384
"Rust",2014,4,526
"Rust",2014,5,460
"Rust",2014,6,622
"Rust",2014,7,653
"Rust",2014,8,584
"Rust",2014,9,543
"Rust",2014,10,990
"Rust",2014,11,1177
"Rust",2014,12,1565
"Rust",2015,1,2082
"Rust",2015,2,1637
"Rust",2015,3,1737
"Rust",2015,4,2086
"Rust",2015,5,2468
"Rust",2015,6,2142
"Rust",2015,7,1443
"Rust",2015,8,1567
"Rust",2015,9,1534
"Rust",2015,10,1621
"Rust",2015,11,1464
"Rust",2015,12,1708
"Rust",2016,1,2086
"Rust",2016,2,1284
"Rust",2016,3,1205
"Rust",2016,4,1417
"Rust",2016,5,1407
"Rust",2016,6,1877
"Rust",2016,7,2292
"Rust",2016,8,2232
"Rust",2016,9,1851
"Rust",2016,10,2425
"Rust",2016,11,1844
"Rust",2016,12,2735
"Rust",2017,1,2588
"Rust",2017,2,3392
"Rust",2017,3,2726
"Rust",2017,4,2284
"SaltStack",2011,5,1
"SaltStack",2012,3,1
"SaltStack",2012,11,1
"SaltStack",2012,12,1
"SaltStack",2013,3,1
"SaltStack",2013,4,2
"SaltStack",2013,5,2
"SaltStack",2013,6,20
"SaltStack",2013,7,6
"SaltStack",2013,8,14
"SaltStack",2013,9,5
"SaltStack",2013,10,7
"SaltStack",2013,11,4
"SaltStack",2013,12,1
"SaltStack",2014,1,16
"SaltStack",2014,2,26
"SaltStack",2014,3,17
"SaltStack",2014,4,16
"SaltStack",2014,5,27
"SaltStack",2014,6,15
"SaltStack",2014,7,30
"SaltStack",2014,8,35
"SaltStack",2014,9,24
"SaltStack",2014,10,26
"SaltStack",2014,11,32
"SaltStack",2014,12,26
"SaltStack",2015,1,29
"SaltStack",2015,2,32
"SaltStack",2015,3,75
"SaltStack",2015,4,65
"SaltStack",2015,5,192
"SaltStack",2015,6,293
"SaltStack",2015,7,174
"SaltStack",2015,8,235
"SaltStack",2015,9,156
"SaltStack",2015,10,226
"SaltStack",2015,11,201
"SaltStack",2015,12,194
"SaltStack",2016,1,271
"SaltStack",2016,2,140
"SaltStack",2016,3,150
"SaltStack",2016,4,135
"SaltStack",2016,5,176
"SaltStack",2016,6,288
"SaltStack",2016,7,278
"SaltStack",2016,8,278
"SaltStack",2016,9,221
"SaltStack",2016,10,316
"SaltStack",2016,11,265
"SaltStack",2016,12,234
"SaltStack",2017,1,264
"SaltStack",2017,2,323
"SaltStack",2017,3,338
"SaltStack",2017,4,195
"SAS",2010,10,1
"SAS",2010,12,1
"SAS",2011,8,1
"SAS",2012,6,1
"SAS",2012,10,1
"SAS",2012,11,1
"SAS",2012,12,1
"SAS",2013,5,2
"SAS",2013,6,3
"SAS",2013,7,4
"SAS",2013,8,4
"SAS",2013,9,1
"SAS",2013,10,3
"SAS",2013,11,1
"SAS",2013,12,1
"SAS",2014,1,2
"SAS",2014,2,3
"SAS",2014,3,5
"SAS",2014,4,2
"SAS",2014,5,9
"SAS",2014,6,21
"SAS",2014,7,14
"SAS",2014,8,20
"SAS",2014,9,17
"SAS",2014,10,26
"SAS",2014,11,17
"SAS",2014,12,26
"SAS",2015,1,54
"SAS",2015,2,26
"SAS",2015,3,39
"SAS",2015,4,46
"SAS",2015,5,42
"SAS",2015,6,35
"SAS",2015,7,36
"SAS",2015,8,34
"SAS",2015,9,36
"SAS",2015,10,30
"SAS",2015,11,31
"SAS",2015,12,35
"SAS",2016,1,42
"SAS",2016,2,29
"SAS",2016,3,18
"SAS",2016,4,27
"SAS",2016,5,35
"SAS",2016,6,27
"SAS",2016,7,35
"SAS",2016,8,41
"SAS",2016,9,26
"SAS",2016,10,41
"SAS",2016,11,37
"SAS",2016,12,91
"SAS",2017,1,77
"SAS",2017,2,81
"SAS",2017,3,57
"SAS",2017,4,42
"Scala",2008,4,4
"Scala",2008,5,4
"Scala",2008,6,5
"Scala",2008,7,7
"Scala",2008,8,6
"Scala",2008,9,10
"Scala",2008,10,9
"Scala",2008,11,7
"Scala",2008,12,11
"Scala",2009,1,22
"Scala",2009,2,18
"Scala",2009,3,41
"Scala",2009,4,43
"Scala",2009,5,67
"Scala",2009,6,43
"Scala",2009,7,66
"Scala",2009,8,79
"Scala",2009,9,64
"Scala",2009,10,87
"Scala",2009,11,91
"Scala",2009,12,83
"Scala",2010,1,108
"Scala",2010,2,120
"Scala",2010,3,133
"Scala",2010,4,131
"Scala",2010,5,142
"Scala",2010,6,142
"Scala",2010,7,186
"Scala",2010,8,235
"Scala",2010,9,195
"Scala",2010,10,244
"Scala",2010,11,216
"Scala",2010,12,251
"Scala",2011,1,303
"Scala",2011,2,328
"Scala",2011,3,374
"Scala",2011,4,380
"Scala",2011,5,374
"Scala",2011,6,463
"Scala",2011,7,492
"Scala",2011,8,342
"Scala",2011,9,368
"Scala",2011,10,379
"Scala",2011,11,370
"Scala",2011,12,437
"Scala",2012,1,522
"Scala",2012,2,717
"Scala",2012,3,855
"Scala",2012,4,872
"Scala",2012,5,989
"Scala",2012,6,976
"Scala",2012,7,933
"Scala",2012,8,1403
"Scala",2012,9,1524
"Scala",2012,10,984
"Scala",2012,11,1373
"Scala",2012,12,1334
"Scala",2013,1,1533
"Scala",2013,2,1894
"Scala",2013,3,2002
"Scala",2013,4,1863
"Scala",2013,5,2140
"Scala",2013,6,2236
"Scala",2013,7,2382
"Scala",2013,8,2375
"Scala",2013,9,2648
"Scala",2013,10,3389
"Scala",2013,11,3083
"Scala",2013,12,2618
"Scala",2014,1,2770
"Scala",2014,2,3057
"Scala",2014,3,3496
"Scala",2014,4,3245
"Scala",2014,5,2657
"Scala",2014,6,2147
"Scala",2014,7,1868
"Scala",2014,8,1695
"Scala",2014,9,1691
"Scala",2014,10,2117
"Scala",2014,11,2278
"Scala",2014,12,3609
"Scala",2015,1,4689
"Scala",2015,2,5023
"Scala",2015,3,5939
"Scala",2015,4,5818
"Scala",2015,5,5556
"Scala",2015,6,5765
"Scala",2015,7,3240
"Scala",2015,8,3028
"Scala",2015,9,3328
"Scala",2015,10,3777
"Scala",2015,11,3477
"Scala",2015,12,3353
"Scala",2016,1,3769
"Scala",2016,2,2051
"Scala",2016,3,1806
"Scala",2016,4,2544
"Scala",2016,5,2550
"Scala",2016,6,4597
"Scala",2016,7,5124
"Scala",2016,8,5395
"Scala",2016,9,4699
"Scala",2016,10,5317
"Scala",2016,11,4488
"Scala",2016,12,5971
"Scala",2017,1,4620
"Scala",2017,2,6382
"Scala",2017,3,5486
"Scala",2017,4,4086
"Scheme",2008,2,2
"Scheme",2008,4,5
"Scheme",2008,5,1
"Scheme",2008,6,5
"Scheme",2008,7,6
"Scheme",2008,8,4
"Scheme",2008,9,3
"Scheme",2008,10,10
"Scheme",2008,11,8
"Scheme",2008,12,8
"Scheme",2009,1,18
"Scheme",2009,2,12
"Scheme",2009,3,14
"Scheme",2009,4,11
"Scheme",2009,5,34
"Scheme",2009,6,18
"Scheme",2009,7,21
"Scheme",2009,8,18
"Scheme",2009,9,24
"Scheme",2009,10,38
"Scheme",2009,11,19
"Scheme",2009,12,23
"Scheme",2010,1,33
"Scheme",2010,2,31
"Scheme",2010,3,34
"Scheme",2010,4,54
"Scheme",2010,5,35
"Scheme",2010,6,34
"Scheme",2010,7,29
"Scheme",2010,8,22
"Scheme",2010,9,47
"Scheme",2010,10,51
"Scheme",2010,11,41
"Scheme",2010,12,30
"Scheme",2011,1,34
"Scheme",2011,2,30
"Scheme",2011,3,48
"Scheme",2011,4,43
"Scheme",2011,5,57
"Scheme",2011,6,42
"Scheme",2011,7,57
"Scheme",2011,8,42
"Scheme",2011,9,21
"Scheme",2011,10,37
"Scheme",2011,11,32
"Scheme",2011,12,31
"Scheme",2012,1,52
"Scheme",2012,2,66
"Scheme",2012,3,64
"Scheme",2012,4,83
"Scheme",2012,5,62
"Scheme",2012,6,88
"Scheme",2012,7,69
"Scheme",2012,8,92
"Scheme",2012,9,135
"Scheme",2012,10,91
"Scheme",2012,11,80
"Scheme",2012,12,92
"Scheme",2013,1,119
"Scheme",2013,2,155
"Scheme",2013,3,238
"Scheme",2013,4,201
"Scheme",2013,5,177
"Scheme",2013,6,260
"Scheme",2013,7,400
"Scheme",2013,8,270
"Scheme",2013,9,208
"Scheme",2013,10,274
"Scheme",2013,11,272
"Scheme",2013,12,233
"Scheme",2014,1,403
"Scheme",2014,2,418
"Scheme",2014,3,334
"Scheme",2014,4,391
"Scheme",2014,5,462
"Scheme",2014,6,211
"Scheme",2014,7,217
"Scheme",2014,8,306
"Scheme",2014,9,228
"Scheme",2014,10,234
"Scheme",2014,11,246
"Scheme",2014,12,322
"Scheme",2015,1,337
"Scheme",2015,2,244
"Scheme",2015,3,293
"Scheme",2015,4,265
"Scheme",2015,5,277
"Scheme",2015,6,221
"Scheme",2015,7,121
"Scheme",2015,8,150
"Scheme",2015,9,171
"Scheme",2015,10,165
"Scheme",2015,11,186
"Scheme",2015,12,237
"Scheme",2016,1,205
"Scheme",2016,2,85
"Scheme",2016,3,56
"Scheme",2016,4,154
"Scheme",2016,5,136
"Scheme",2016,6,203
"Scheme",2016,7,185
"Scheme",2016,8,191
"Scheme",2016,9,175
"Scheme",2016,10,196
"Scheme",2016,11,194
"Scheme",2016,12,223
"Scheme",2017,1,167
"Scheme",2017,2,290
"Scheme",2017,3,215
"Scheme",2017,4,310
"Scilab",2008,8,1
"Scilab",2009,11,1
"Scilab",2011,5,3
"Scilab",2011,6,2
"Scilab",2011,7,1
"Scilab",2011,8,1
"Scilab",2011,12,1
"Scilab",2012,1,1
"Scilab",2012,2,4
"Scilab",2012,3,5
"Scilab",2012,4,9
"Scilab",2012,5,10
"Scilab",2012,6,7
"Scilab",2012,7,4
"Scilab",2012,8,8
"Scilab",2012,9,17
"Scilab",2012,10,5
"Scilab",2012,11,6
"Scilab",2012,12,4
"Scilab",2013,1,11
"Scilab",2013,2,12
"Scilab",2013,3,12
"Scilab",2013,4,10
"Scilab",2013,5,14
"Scilab",2013,6,20
"Scilab",2013,7,16
"Scilab",2013,8,13
"Scilab",2013,9,15
"Scilab",2013,10,15
"Scilab",2013,11,21
"Scilab",2013,12,22
"Scilab",2014,1,8
"Scilab",2014,2,15
"Scilab",2014,3,35
"Scilab",2014,4,16
"Scilab",2014,5,6
"Scilab",2014,6,9
"Scilab",2014,7,8
"Scilab",2014,8,6
"Scilab",2014,9,11
"Scilab",2014,10,21
"Scilab",2014,11,23
"Scilab",2014,12,14
"Scilab",2015,1,17
"Scilab",2015,2,11
"Scilab",2015,3,38
"Scilab",2015,4,27
"Scilab",2015,5,37
"Scilab",2015,6,22
"Scilab",2015,7,23
"Scilab",2015,8,18
"Scilab",2015,9,42
"Scilab",2015,10,32
"Scilab",2015,11,35
"Scilab",2015,12,19
"Scilab",2016,1,35
"Scilab",2016,2,11
"Scilab",2016,3,9
"Scilab",2016,4,32
"Scilab",2016,5,5
"Scilab",2016,6,14
"Scilab",2016,7,33
"Scilab",2016,8,15
"Scilab",2016,9,17
"Scilab",2016,10,35
"Scilab",2016,11,10
"Scilab",2016,12,38
"Scilab",2017,1,45
"Scilab",2017,2,27
"Scilab",2017,3,18
"Scilab",2017,4,10
"Self",2008,10,1
"Self",2009,2,1
"Self",2009,3,1
"Self",2009,7,3
"Self",2009,8,1
"Self",2010,11,2
"Self",2010,12,1
"Self",2011,1,1
"Self",2011,2,63
"Self",2011,3,2
"Self",2011,4,3
"Self",2011,7,1
"Self",2011,9,1
"Self",2012,1,1
"Self",2012,4,2
"Self",2012,5,1
"Self",2012,6,1
"Self",2012,11,1
"Self",2012,12,5
"Self",2013,1,2
"Self",2013,2,1
"Self",2013,4,1
"Self",2013,5,1
"Self",2013,8,1
"Self",2013,9,3
"Self",2013,10,2
"Self",2013,11,1
"Self",2013,12,1
"Self",2014,1,5
"Self",2014,2,7
"Self",2014,3,3
"Self",2014,4,2
"Self",2014,9,4
"Self",2014,12,1
"Self",2015,1,1
"Self",2015,4,1
"Self",2015,5,1
"Self",2015,6,1
"Self",2015,9,1
"Self",2016,5,1
"Self",2016,6,3
"Self",2016,8,2
"Self",2016,10,1
"Self",2016,12,4
"Self",2017,2,1
"Self",2017,3,1
"Self",2017,4,1
"Shell",2008,2,1
"Shell",2008,3,6
"Shell",2008,4,15
"Shell",2008,5,31
"Shell",2008,6,28
"Shell",2008,7,33
"Shell",2008,8,35
"Shell",2008,9,38
"Shell",2008,10,42
"Shell",2008,11,49
"Shell",2008,12,82
"Shell",2009,1,85
"Shell",2009,2,106
"Shell",2009,3,112
"Shell",2009,4,117
"Shell",2009,5,144
"Shell",2009,6,137
"Shell",2009,7,131
"Shell",2009,8,185
"Shell",2009,9,224
"Shell",2009,10,210
"Shell",2009,11,211
"Shell",2009,12,217
"Shell",2010,1,230
"Shell",2010,2,262
"Shell",2010,3,307
"Shell",2010,4,343
"Shell",2010,5,311
"Shell",2010,6,353
"Shell",2010,7,385
"Shell",2010,8,491
"Shell",2010,9,523
"Shell",2010,10,674
"Shell",2010,11,696
"Shell",2010,12,653
"Shell",2011,1,798
"Shell",2011,2,957
"Shell",2011,3,1037
"Shell",2011,4,1000
"Shell",2011,5,1216
"Shell",2011,6,1515
"Shell",2011,7,1550
"Shell",2011,8,1511
"Shell",2011,9,1393
"Shell",2011,10,1275
"Shell",2011,11,1459
"Shell",2011,12,1621
"Shell",2012,1,2119
"Shell",2012,2,2504
"Shell",2012,3,2692
"Shell",2012,4,2959
"Shell",2012,5,3284
"Shell",2012,6,3345
"Shell",2012,7,4088
"Shell",2012,8,5161
"Shell",2012,9,5321
"Shell",2012,10,3955
"Shell",2012,11,5012
"Shell",2012,12,4781
"Shell",2013,1,5527
"Shell",2013,2,7192
"Shell",2013,3,7959
"Shell",2013,4,6827
"Shell",2013,5,8574
"Shell",2013,6,8564
"Shell",2013,7,10423
"Shell",2013,8,10917
"Shell",2013,9,9832
"Shell",2013,10,11559
"Shell",2013,11,12589
"Shell",2013,12,11830
"Shell",2014,1,13362
"Shell",2014,2,13953
"Shell",2014,3,15290
"Shell",2014,4,13470
"Shell",2014,5,11370
"Shell",2014,6,10032
"Shell",2014,7,9831
"Shell",2014,8,9657
"Shell",2014,9,8696
"Shell",2014,10,11337
"Shell",2014,11,11109
"Shell",2014,12,14206
"Shell",2015,1,18772
"Shell",2015,2,18413
"Shell",2015,3,21019
"Shell",2015,4,21330
"Shell",2015,5,21120
"Shell",2015,6,20832
"Shell",2015,7,13810
"Shell",2015,8,67387
"Shell",2015,9,16143
"Shell",2015,10,16715
"Shell",2015,11,14993
"Shell",2015,12,16134
"Shell",2016,1,18237
"Shell",2016,2,10778
"Shell",2016,3,8941
"Shell",2016,4,12222
"Shell",2016,5,11923
"Shell",2016,6,20154
"Shell",2016,7,26245
"Shell",2016,8,28179
"Shell",2016,9,26465
"Shell",2016,10,31515
"Shell",2016,11,28896
"Shell",2016,12,27774
"Shell",2017,1,27741
"Shell",2017,2,32175
"Shell",2017,3,30610
"Shell",2017,4,22245
"ShellSession",2015,10,2
"Shen",2011,9,1
"Shen",2012,7,2
"Shen",2012,8,2
"Shen",2012,10,1
"Shen",2012,12,1
"Shen",2013,6,1
"Shen",2014,9,1
"Shen",2014,12,2
"Shen",2015,1,5
"Shen",2015,2,3
"Shen",2015,3,3
"Shen",2015,4,2
"Shen",2015,5,4
"Shen",2015,6,1
"Shen",2015,9,1
"Shen",2016,5,1
"Shen",2016,6,2
"Shen",2016,7,9
"Shen",2016,9,2
"Shen",2016,10,1
"Shen",2016,12,1
"Shen",2017,1,3
"Shen",2017,2,6
"Shen",2017,3,1
"Shen",2017,4,4
"Slash",2009,11,1
"Slash",2011,11,1
"Slash",2012,1,3
"Slash",2012,5,1
"Slash",2012,7,1
"Slash",2012,8,1
"Slash",2012,9,1
"Slash",2012,10,1
"Slash",2012,11,1
"Slash",2013,1,1
"Slash",2013,2,1
"Slash",2013,3,2
"Slash",2013,4,2
"Slash",2013,5,3
"Slash",2013,6,1
"Slash",2013,7,4
"Slash",2013,8,12
"Slash",2013,9,8
"Slash",2013,10,13
"Slash",2013,11,8
"Slash",2013,12,8
"Slash",2014,1,19
"Slash",2014,2,17
"Slash",2014,3,28
"Slash",2014,4,30
"Slash",2014,5,19
"Slash",2014,6,3
"Slash",2014,9,1
"Slash",2014,10,1
"Slash",2014,11,2
"Slash",2014,12,4
"Slash",2015,1,12
"Slash",2015,2,3
"Slash",2015,3,5
"Slash",2015,4,7
"Slash",2015,5,6
"Slash",2015,6,4
"Slash",2015,7,4
"Slash",2015,8,7
"Slash",2015,9,3
"Slash",2015,10,6
"Slash",2015,11,6
"Slash",2015,12,4
"Slash",2016,1,5
"Slash",2016,2,2
"Slash",2016,3,4
"Slash",2016,4,13
"Slash",2016,5,9
"Slash",2016,6,12
"Slash",2016,7,9
"Slash",2016,8,9
"Slash",2016,9,4
"Slash",2016,10,8
"Slash",2016,11,1
"Slash",2016,12,13
"Slash",2017,1,3
"Slash",2017,2,7
"Slash",2017,3,5
"Smali",2011,3,1
"Smali",2012,3,1
"Smali",2013,1,1
"Smali",2013,2,1
"Smali",2013,6,1
"Smali",2013,7,1
"Smali",2013,10,1
"Smali",2014,1,1
"Smali",2014,2,1
"Smali",2014,6,2
"Smali",2014,7,1
"Smali",2014,8,1
"Smali",2014,9,1
"Smali",2014,10,1
"Smali",2014,11,2
"Smali",2014,12,2
"Smali",2015,1,3
"Smali",2015,2,2
"Smali",2015,3,5
"Smali",2015,4,3
"Smali",2015,5,1
"Smali",2015,6,54
"Smali",2015,7,51
"Smali",2015,8,43
"Smali",2015,9,55
"Smali",2015,10,63
"Smali",2015,11,47
"Smali",2015,12,61
"Smali",2016,1,54
"Smali",2016,2,15
"Smali",2016,3,21
"Smali",2016,4,26
"Smali",2016,5,43
"Smali",2016,6,46
"Smali",2016,7,75
"Smali",2016,8,53
"Smali",2016,9,32
"Smali",2016,10,95
"Smali",2016,11,41
"Smali",2016,12,58
"Smali",2017,1,49
"Smali",2017,2,64
"Smali",2017,3,31
"Smali",2017,4,19
"Smalltalk",2008,10,1
"Smalltalk",2009,3,2
"Smalltalk",2009,4,2
"Smalltalk",2009,5,4
"Smalltalk",2009,7,1
"Smalltalk",2009,8,1
"Smalltalk",2009,9,3
"Smalltalk",2009,10,8
"Smalltalk",2009,11,1
"Smalltalk",2009,12,2
"Smalltalk",2010,1,1
"Smalltalk",2010,2,1
"Smalltalk",2010,3,6
"Smalltalk",2010,4,8
"Smalltalk",2010,5,13
"Smalltalk",2010,6,6
"Smalltalk",2010,7,2
"Smalltalk",2010,8,3
"Smalltalk",2010,9,2
"Smalltalk",2010,10,10
"Smalltalk",2010,11,6
"Smalltalk",2010,12,6
"Smalltalk",2011,1,4
"Smalltalk",2011,3,4
"Smalltalk",2011,4,2
"Smalltalk",2011,5,6
"Smalltalk",2011,6,7
"Smalltalk",2011,7,4
"Smalltalk",2011,8,14
"Smalltalk",2011,9,8
"Smalltalk",2011,10,5
"Smalltalk",2011,11,5
"Smalltalk",2011,12,2
"Smalltalk",2012,1,10
"Smalltalk",2012,2,12
"Smalltalk",2012,3,29
"Smalltalk",2012,4,20
"Smalltalk",2012,5,35
"Smalltalk",2012,6,37
"Smalltalk",2012,7,24
"Smalltalk",2012,8,18
"Smalltalk",2012,9,20
"Smalltalk",2012,10,7
"Smalltalk",2012,11,16
"Smalltalk",2012,12,13
"Smalltalk",2013,1,42
"Smalltalk",2013,2,25
"Smalltalk",2013,3,18
"Smalltalk",2013,4,19
"Smalltalk",2013,5,18
"Smalltalk",2013,6,14
"Smalltalk",2013,7,25
"Smalltalk",2013,8,19
"Smalltalk",2013,9,18
"Smalltalk",2013,10,12
"Smalltalk",2013,11,30
"Smalltalk",2013,12,21
"Smalltalk",2014,1,40
"Smalltalk",2014,2,23
"Smalltalk",2014,3,43
"Smalltalk",2014,4,77
"Smalltalk",2014,5,28
"Smalltalk",2014,6,22
"Smalltalk",2014,7,12
"Smalltalk",2014,8,21
"Smalltalk",2014,9,19
"Smalltalk",2014,10,30
"Smalltalk",2014,11,31
"Smalltalk",2014,12,47
"Smalltalk",2015,1,80
